Data de captura,Hora de captura,Categoria,Descripció,Preu unitari,Preu/kg,URL,Imatge,Disponibilitat
06-04-2025,10:41:17,Productos Frescos,Panecillo 6 Semillas 1 ud.,"0,31 €","3,44 €/kg",https://www.carrefour.es/supermercado/panecillo-6-semillas-1-ud/R-VC4AECOMM-651739/p,https://static.carrefour.es/hd_350x_/img_pim_food/651739_00_1.jpg,Disponible
06-04-2025,10:41:17,Productos Frescos,Espetec Casa Tarradellas sin gluten pack de 2 unidades de 360 g.,"5,19 €","14,42 €/kg",https://www.carrefour.es/supermercado/espetec-casa-tarradellas-sin-gluten-pack-de-2-unidades-de-360-g/R-VC4AECOMM-698150/p,https://static.carrefour.es/hd_350x_/img_pim_food/698150_00_1.jpg,Disponible
06-04-2025,10:41:17,Productos Frescos,Pan de Pueblo sin aditivos 1 ud.,"1,66 €","2,07 €/kg",https://www.carrefour.es/supermercado/pan-de-pueblo-sin-aditivos-1-ud/R-VC4AECOMM-433734/p,https://static.carrefour.es/hd_350x_/img_pim_food/433734_00_1.jpg,Disponible
06-04-2025,10:41:17,Productos Frescos,Barra con Cereales Tradicional 1 ud.,"1,03 €","3,81 €/kg",https://www.carrefour.es/supermercado/barra-con-cereales-tradicional-1-ud/R-prod231490/p,https://static.carrefour.es/hd_350x_/img_pim_food/284409_00_1.jpg,Disponible
06-04-2025,10:41:58,Productos Frescos,Mini Fuet Snack'in Campofrío 50 g,"1,65 €",33 €/kg,https://www.carrefour.es/supermercado/mini-fuet-snackin-campofrio-50-g/R-prod841697/p,https://static.carrefour.es/hd_350x_/img_pim_food/699033_00_1.jpg,Disponible
06-04-2025,10:41:58,Productos Frescos,"Mandarina Carrefour El Mercado 1,5 kg","2,55 €","1,70 €/kg",https://www.carrefour.es/supermercado/mandarina-carrefour-el-mercado-15-kg/R-VC4AECOMM-531347/p,https://static.carrefour.es/hd_350x_/img_pim_food/531347_00_1.jpg,Disponible
06-04-2025,10:41:58,Productos Frescos,Espetec Casa Tarradellas sin gluten 185 g.,"2,59 €","14,39 €/kg",https://www.carrefour.es/supermercado/espetec-casa-tarradellas-sin-gluten-185-g/R-VC4AECOMM-698147/p,https://static.carrefour.es/hd_350x_/img_pim_food/698147_00_1.jpg,Disponible
06-04-2025,10:41:58,Productos Frescos,Espinaca troceada Carrefour El Mercado 300 g,"1,19 €","3,97 €/kg",https://www.carrefour.es/supermercado/espinaca-troceada-carrefour-el-mercado-300-g/R-526574300/p,https://static.carrefour.es/hd_350x_/img_pim_food/261718_00_1.jpg,Disponible
06-04-2025,10:41:58,Productos Frescos,Barra 100% integral 250 g,"0,99 €","3,96 €/kg",https://www.carrefour.es/supermercado/barra-100-integral-250-g/R-VC4AECOMM-550659/p,https://static.carrefour.es/hd_350x_/img_pim_food/550659_00_1.jpg,Disponible
06-04-2025,10:41:58,Productos Frescos,Manzana pink lady a granel 1 kg aprox,"3,75 €","3,75 €/kg",https://www.carrefour.es/supermercado/manzana-pink-lady-a-granel-1-kg-aprox/R-529921851/p,https://static.carrefour.es/hd_350x_/img_pim_food/407353_00_1.jpg,Disponible
06-04-2025,10:41:58,Productos Frescos,Trozo de lomo de cerdo Carrefour 1 kg aprox,,"4,85 €/kg",https://www.carrefour.es/supermercado/trozo-de-lomo-de-cerdo-carrefour-1-kg-aprox/R-684403414/p,https://static.carrefour.es/hd_350x_/img_pim_food/073066_00_1.jpg,Disponible
06-04-2025,10:41:58,Productos Frescos,Pan de molde sin corteza Bimbo 450 g.,"2,45 €","5,44 €/kg",https://www.carrefour.es/supermercado/pan-de-molde-sin-corteza-bimbo-450-g/R-521007151/p,https://static.carrefour.es/hd_350x_/img_pim_food/367981_00_1.jpg,Disponible
06-04-2025,10:41:58,Productos Frescos,Alcachofa Carrefour 1 kg aprox,"3,49 €","3,49 €/kg",https://www.carrefour.es/supermercado/alcachofa-carrefour-1-kg-aprox/R-VC4AECOMM-744605/p,https://static.carrefour.es/hd_350x_/img_pim_food/744605_00_1.jpg,Disponible
06-04-2025,10:41:58,Productos Frescos,"Pechuga de Pollo Entera Carrefour 1,1 kg aprox","6,49 €","5,90 €/kg",https://www.carrefour.es/supermercado/pechuga-de-pollo-entera-carrefour-11-kg-aprox/R-762341814/p,https://static.carrefour.es/hd_350x_/img_pim_food/765479_00_1.jpg,Disponible
06-04-2025,10:41:58,Productos Frescos,Cesta de jamón y queso Carrefour 100 g,1 €,1 €/ud,https://www.carrefour.es/supermercado/cesta-de-jamon-y-queso-carrefour-100-g/R-fprod1180448/p,https://static.carrefour.es/hd_350x_/img_pim_food/895015_00_1.jpg,Disponible
06-04-2025,10:41:58,Productos Frescos,Salmón ahumado noruego Extra Carrefour 100 g,,"36,90 €/kg",https://www.carrefour.es/supermercado/salmon-ahumado-noruego-extra-carrefour-100-g/R-682701980/p,https://static.carrefour.es/hd_350x_/img_pim_food/069334_00_1.jpg,Disponible
06-04-2025,10:41:58,Productos Frescos,Aguacate Carrefour 500 g aprox,"2,49 €","4,98 €/kg",https://www.carrefour.es/supermercado/aguacate-carrefour-500-g-aprox/R-VC4AECOMM-530083/p,https://static.carrefour.es/hd_350x_/img_pim_food/530083_00_1.jpg,Disponible
06-04-2025,10:41:58,Productos Frescos,Champiñon laminado Carrefour bandeja de 250 g aprox,"2,68 €","6,69 €/kg",https://www.carrefour.es/supermercado/champinon-laminado-carrefour-bandeja-de-250-g-aprox/R-fprod1220107/p,https://static.carrefour.es/hd_350x_/img_pim_food/271583_00_1.jpg,Disponible
06-04-2025,10:41:58,Productos Frescos,Rúcula Carrefour El Mercado El Mercado 50 g,"0,81 €","16,20 €/kg",https://www.carrefour.es/supermercado/rucula-carrefour-el-mercado-el-mercado-50-g/R-757834489/p,https://static.carrefour.es/hd_350x_/img_pim_food/766809_00_1.jpg,Disponible
06-04-2025,10:41:58,Productos Frescos,Naranjas Carrefour El Mercado bolsa de 5 kg,"5,45 €","1,09 €/kg",https://www.carrefour.es/supermercado/naranjas-carrefour-el-mercado-bolsa-de-5-kg/R-VC4AECOMM-531340/p,https://static.carrefour.es/hd_350x_/img_pim_food/531340_00_1.jpg,Disponible
06-04-2025,10:41:58,Productos Frescos,Chorizo en lonchas Revilla sin gluten 65 g.,"0,99 €","14,14 €/kg",https://www.carrefour.es/supermercado/chorizo-en-lonchas-revilla-sin-gluten-65-g/R-VC4AECOMM-698652/p,https://static.carrefour.es/hd_350x_/img_pim_food/698652_00_1.jpg,Disponible
06-04-2025,10:41:58,Productos Frescos,Fresón tarrina 1 kg,,"2,98 €/kg",https://www.carrefour.es/supermercado/freson-tarrina-1-kg/R-521034237/p,https://static.carrefour.es/hd_350x_/img_pim_food/083465_00_1.jpg,Disponible
06-04-2025,10:41:58,Productos Frescos,Lechuga Iceberg Carrefour El Mercado 250 g,"0,83 €","3,32 €/kg",https://www.carrefour.es/supermercado/lechuga-iceberg-carrefour-el-mercado-250-g/R-VC4AECOMM-478340/p,https://static.carrefour.es/hd_350x_/img_pim_food/478340_00_1.jpg,Disponible
06-04-2025,10:41:58,Productos Frescos,Barra grande extra Carrefour 1 ud,"1,29 €","3,97 €/kg",https://www.carrefour.es/supermercado/barra-grande-extra-carrefour-1-ud/R-fprod1190377/p,https://static.carrefour.es/hd_350x_/img_pim_food/240795_00_1.jpg,Disponible
06-04-2025,10:41:58,Productos Frescos,Ciabatta Cristal Gouda 1 ud.,"0,43 €","3,91 €/kg",https://www.carrefour.es/supermercado/ciabatta-cristal-gouda-1-ud/R-VC4AECOMM-651650/p,https://static.carrefour.es/hd_350x_/img_pim_food/651650_00_1.jpg,Disponible
06-04-2025,10:41:58,Productos Frescos,Salchichas Frankfurt Carrefour pack de 4 unidades 170 g.,"1,75 €","2,57 €/kg",https://www.carrefour.es/supermercado/salchichas-frankfurt-carrefour-pack-de-4-unidades-170-g/R-fprod1460360/p,https://static.carrefour.es/hd_350x_/img_pim_food/399385_00_1.jpg,Disponible
06-04-2025,10:41:58,Productos Frescos,Panecillo blanco 11 ud.,"1,09 €","0,10 €/ud",https://www.carrefour.es/supermercado/panecillo-blanco-11-ud/R-VC4AECOMM-498741/p,https://static.carrefour.es/hd_350x_/img_pim_food/498741_00_1.jpg,Disponible
06-04-2025,10:41:58,Productos Frescos,Masa de hojaldre Carrefour Classic' 230 g.,"1,10 €","4,78 €/kg",https://www.carrefour.es/supermercado/masa-de-hojaldre-carrefour-classic-230-g/R-663201866/p,https://static.carrefour.es/hd_350x_/img_pim_food/314788_00_1.jpg,Disponible
