Data de captura,Hora de captura,Categoria,Descripció,Preu unitari,Preu/kg,URL,Imatge,Disponibilitat
08-04-2025,20:19:33,La Despensa,Bocaditos Carrefour 370 g.,"2,15 €","5,81 €/kg",https://www.carrefour.es/supermercado/bocaditos-carrefour-370-g/R-682401711/p,https://static.carrefour.es/hd_350x_/img_pim_food/068990_00_1.jpg,Disponible
08-04-2025,20:19:33,La Despensa,Café molido natural intenso Carrefour Classic 250 g.,"2,19 €","8,76 €/kg",https://www.carrefour.es/supermercado/cafe-molido-natural-intenso-carrefour-classic-250-g/R-VC4AECOMM-598247/p,https://static.carrefour.es/hd_350x_/img_pim_food/598247_00_1.jpg,Disponible
08-04-2025,20:19:33,La Despensa,Mousse de chocolate crujiente Nestlé Gold pack de 4 unidades de 57 g.,"2,95 €","12,94 €/kg",https://www.carrefour.es/supermercado/mousse-de-chocolate-crujiente-nestle-gold-pack-de-4-unidades-de-57-g/R-737516123/p,https://static.carrefour.es/hd_350x_/img_pim_food/706751_00_1.jpg,Disponible
08-04-2025,20:19:33,La Despensa,Bombones de chocolate y avellana Ferrero Rocher estuche 16 ud.,"5,95 €","29,75 €/kg",https://www.carrefour.es/supermercado/bombones-de-chocolate-y-avellana-ferrero-rocher-estuche-16-ud/R-521012489/p,https://static.carrefour.es/hd_350x_/img_pim_food/001988_00_1.jpg,Agotado temporalmente
08-04-2025,20:19:33,La Despensa,Harina de maíz Randimpak 1 kg.,"2,69 €","2,69 €/kg",https://www.carrefour.es/supermercado/harina-de-maiz-randimpak-1-kg/R-590212127/p,https://static.carrefour.es/hd_350x_/img_pim_food/385434_00_1.jpg,Disponible
08-04-2025,20:19:33,La Despensa,Leche entera Puleva sin gluten sin lactosa botella 1 l.,"1,46 €","1,46 €/l",https://www.carrefour.es/supermercado/leche-entera-puleva-sin-gluten-sin-lactosa-botella-1-l/R-712515361/p,https://static.carrefour.es/hd_350x_/img_pim_food/435573_00_1.jpg,Disponible
08-04-2025,20:19:33,La Despensa,Lentejas con verduras Classic Carrefour 430 g.,"1,15 €","2,67 €/kg",https://www.carrefour.es/supermercado/lentejas-con-verduras-classic-carrefour-430-g/R-VC4AECOMM-128393/p,https://static.carrefour.es/hd_350x_/img_pim_food/128393_00_1.jpg,Disponible
08-04-2025,20:19:33,La Despensa,Leche desnatada Central Lechera Asturiana brik 1 l.,"1,09 €","1,09 €/l",https://www.carrefour.es/supermercado/leche-desnatada-central-lechera-asturiana-brik-1-l/R-826601290/p,https://static.carrefour.es/hd_350x_/img_pim_food/960840_00_1.jpg,Disponible
08-04-2025,20:19:33,La Despensa,Café latte macchiatto con alto contenido de proteínas Carrefour Sensation sin gluten 250 ml.,"1,54 €","6,16 €/l",https://www.carrefour.es/supermercado/cafe-latte-macchiatto-con-alto-contenido-de-proteinas-carrefour-sensation-sin-gluten-250-ml/R-VC4AECOMM-482511/p,https://static.carrefour.es/hd_350x_/img_pim_food/482511_00_1.jpg,Disponible
08-04-2025,20:19:33,La Despensa,Galletas Tostada Carrefour Classic 180 g.,"1,54 €","8,56 €/kg",https://www.carrefour.es/supermercado/galletas-tostada-carrefour-classic-180-g/R-VC4AECOMM-544304/p,https://static.carrefour.es/hd_350x_/img_pim_food/544304_00_1.jpg,Disponible
08-04-2025,20:19:33,La Despensa,Chicles sabor hierbabuena Orbit sin azúcar 64,"3,69 €","57,66 €/kg",https://www.carrefour.es/supermercado/chicles-sabor-hierbabuena-orbit-sin-azucar-64/R-VC4AECOMM-388293/p,https://static.carrefour.es/hd_350x_/img_pim_food/388293_00_1.jpg,Disponible
08-04-2025,20:19:33,La Despensa,Arroz redondo Brillante Sabroz 1 kg.,"2,79 €","2,79 €/kg",https://www.carrefour.es/supermercado/arroz-redondo-brillante-sabroz-1-kg/R-624601818/p,https://static.carrefour.es/hd_350x_/img_pim_food/698871_00_1.jpg,Disponible
08-04-2025,20:19:33,La Despensa,Ensalada de cangrejo con piña Carrefour 200 g.,"1,44 €","7,20 €/kg",https://www.carrefour.es/supermercado/ensalada-de-cangrejo-con-pina-carrefour-200-g/R-prod224749/p,https://static.carrefour.es/hd_350x_/img_pim_food/277345_00_1.jpg,Disponible
08-04-2025,20:19:33,La Despensa,Salsa de tomate De la Abuela Carrefour tarro 300 g.,"1,47 €","4,90 €/kg",https://www.carrefour.es/supermercado/salsa-de-tomate-de-la-abuela-carrefour-tarro-300-g/R-805525899/p,https://static.carrefour.es/hd_350x_/img_pim_food/924292_00_1.jpg,Disponible
08-04-2025,20:19:33,La Despensa,Patatas paja con aceite de girasol Clasic Carrefour 200 g.,"1,50 €","7,50 €/kg",https://www.carrefour.es/supermercado/patatas-paja-con-aceite-de-girasol-clasic-carrefour-200-g/R-VC4AECOMM-815583/p,https://static.carrefour.es/hd_350x_/img_pim_food/815583_00_1.jpg,Disponible
08-04-2025,20:19:33,La Despensa,Miel de flores Carrefour Classic' 500 g.,"3,20 €","6,40 €/kg",https://www.carrefour.es/supermercado/miel-de-flores-carrefour-classic-500-g/R-521003512/p,https://static.carrefour.es/hd_350x_/img_pim_food/632345_00_1.jpg,Disponible
08-04-2025,20:19:33,La Despensa,Cortezas de trigo Bocabits Matutano 75 g.,"1,65 €",22 €/kg,https://www.carrefour.es/supermercado/cortezas-de-trigo-bocabits-matutano-75-g/R-521003802/p,https://static.carrefour.es/hd_350x_/img_pim_food/001829_00_1.jpg,Disponible
08-04-2025,20:19:33,La Despensa,Arroz vaporizado largo Brillante 1 kg.,"1,99 €","1,99 €/kg",https://www.carrefour.es/supermercado/arroz-vaporizado-largo-brillante-1-kg/R-521005540/p,https://static.carrefour.es/hd_350x_/img_pim_food/002279_00_1.jpg,Disponible
08-04-2025,20:19:33,La Despensa,Postre lácteo al cacao Proteína Plus Sensation Carrefour sin gluten y sin azúcar añadido 200 g.,"1,34 €","6,70 €/kg",https://www.carrefour.es/supermercado/postre-lacteo-al-cacao-proteina-plus-sensation-carrefour-sin-gluten-y-sin-azucar-anadido-200-g/R-VC4AECOMM-431401/p,https://static.carrefour.es/hd_350x_/img_pim_food/431401_00_1.jpg,Disponible
08-04-2025,20:20:16,La Despensa,Masa para pizza rectangular Buitoni 260 g.,"1,99 €","7,65 €/kg",https://www.carrefour.es/supermercado/masa-para-pizza-rectangular-buitoni-260-g/R-521030344/p,https://static.carrefour.es/hd_350x_/img_pim_food/059670_00_1.jpg,Disponible
08-04-2025,20:20:16,La Despensa,Pizza de pollo asado con salsa de miel y mostaza Pizza & Salsa Campofrío 355 g.,"3,05 €","8,59 €/kg",https://www.carrefour.es/supermercado/pizza-de-pollo-asado-con-salsa-de-miel-y-mostaza-pizza-salsa-campofrio-355-g/R-prod810321/p,https://static.carrefour.es/hd_350x_/img_pim_food/066873_00_1.jpg,Disponible
08-04-2025,20:20:16,La Despensa,Bebida de soja plus ligera sin azúcar Vivesoy 1 l.,"2,19 €","2,19 €/l",https://www.carrefour.es/supermercado/bebida-de-soja-plus-ligera-sin-azucar-vivesoy-1-l/R-VC4AECOMM-342130/p,https://static.carrefour.es/hd_350x_/img_pim_food/342130_00_1.jpg,Disponible
08-04-2025,20:20:16,La Despensa,Aceite de oliva virgen extra Carrefour Extra 200 ml.,"2,80 €",14 €/l,https://www.carrefour.es/supermercado/aceite-de-oliva-virgen-extra-carrefour-extra-200-ml/R-prod1130339/p,https://static.carrefour.es/hd_350x_/img_pim_food/179213_00_1.jpg,Disponible
08-04-2025,20:20:16,La Despensa,Biscottes mini normales Carrefour 120 g.,"0,74 €","6,17 €/kg",https://www.carrefour.es/supermercado/biscottes-mini-normales-carrefour-120-g/R-521008642/p,https://static.carrefour.es/hd_350x_/img_pim_food/646038_00_1.jpg,Disponible
08-04-2025,20:20:16,La Despensa,Espaguetis Garofalo 500 g.,"1,86 €","3,72 €/kg",https://www.carrefour.es/supermercado/espaguetis-garofalo-500-g/R-793104330/p,https://static.carrefour.es/hd_350x_/img_pim_food/891485_00_1.jpg,Disponible
08-04-2025,20:20:16,La Despensa,Bagels clásico Bimbo 4 ud.,"2,25 €","7,50 €/kg",https://www.carrefour.es/supermercado/bagels-clasico-bimbo-4-ud/R-VC4AECOMM-479584/p,https://static.carrefour.es/hd_350x_/img_pim_food/479584_00_1.jpg,Disponible
08-04-2025,20:20:16,La Despensa,Chocolate negro con flor de sal Selection Carrefour 100 g.,"1,85 €","18,50 €/kg",https://www.carrefour.es/supermercado/chocolate-negro-con-flor-de-sal-selection-carrefour-100-g/R-752014346/p,https://static.carrefour.es/hd_350x_/img_pim_food/761751_00_1.jpg,Disponible
08-04-2025,20:20:16,La Despensa,Yogur griego azucarado natural Danone Oikos sin gluten pack de 4 unidades de 110 g.,"2,85 €","6,48 €/kg",https://www.carrefour.es/supermercado/yogur-griego-azucarado-natural-danone-oikos-sin-gluten-pack-de-4-unidades-de-110-g/R-712703641/p,https://static.carrefour.es/hd_350x_/img_pim_food/439291_00_1.jpg,Disponible
08-04-2025,20:20:16,La Despensa,Clara de huevo pasteurizada Carrefour Classic' 1 l.,"2,49 €","2,49 €/l",https://www.carrefour.es/supermercado/clara-de-huevo-pasteurizada-carrefour-classic-1-l/R-VC4AECOMM-497495/p,https://static.carrefour.es/hd_350x_/img_pim_food/497495_00_1.jpg,Disponible
08-04-2025,20:20:16,La Despensa,Botellitas de goma sabor cola Carrefour Classic sin gluten 250 g.,"1,28 €","5,12 €/kg",https://www.carrefour.es/supermercado/botellitas-de-goma-sabor-cola-carrefour-classic-sin-gluten-250-g/R-VC4AECOMM-614936/p,https://static.carrefour.es/hd_350x_/img_pim_food/614936_00_1.jpg,Disponible
08-04-2025,20:20:16,La Despensa,Garbanzo pedrosillano Classic Carrefour 400 g.,"0,99 €","2,47 €/kg",https://www.carrefour.es/supermercado/garbanzo-pedrosillano-classic-carrefour-400-g/R-VC4AECOMM-128412/p,https://static.carrefour.es/hd_350x_/img_pim_food/128412_00_1.jpg,Disponible
08-04-2025,20:20:16,La Despensa,Nata montada Puleva spray 250 g.,"2,79 €","11,16 €/l",https://www.carrefour.es/supermercado/nata-montada-puleva-spray-250-g/R-521015585/p,https://static.carrefour.es/hd_350x_/img_pim_food/056377_00_1.jpg,Disponible
08-04-2025,20:20:16,La Despensa,Caramelos de goma tajadas sandía Carrefour Classic sin gluten 200 g.,"1,57 €","7,85 €/kg",https://www.carrefour.es/supermercado/caramelos-de-goma-tajadas-sandia-carrefour-classic-sin-gluten-200-g/R-VC4AECOMM-614956/p,https://static.carrefour.es/hd_350x_/img_pim_food/614956_00_1.jpg,Disponible
08-04-2025,20:20:16,La Despensa,Yogur sabor coco Carrefour Classic' pack de 4 unidades de 125 g.,"0,74 €","1,48 €/kg",https://www.carrefour.es/supermercado/yogur-sabor-coco-carrefour-classic-pack-de-4-unidades-de-125-g/R-VC4AECOMM-372878/p,https://static.carrefour.es/hd_350x_/img_pim_food/372878_00_1.jpg,Disponible
08-04-2025,20:20:16,La Despensa,Caldo de pescado Classic Carrefour sin gluten 1 l.,"0,98 €","0,98 €/l",https://www.carrefour.es/supermercado/caldo-de-pescado-classic-carrefour-sin-gluten-1-l/R-521005793/p,https://static.carrefour.es/hd_350x_/img_pim_food/691851_00_1.jpg,Disponible
08-04-2025,20:20:16,La Despensa,Aderezo de limón exprimido Carrefour 250 ml.,"0,87 €","3,48 €/l",https://www.carrefour.es/supermercado/aderezo-de-limon-exprimido-carrefour-250-ml/R-fprod1280602/p,https://static.carrefour.es/hd_350x_/img_pim_food/331242_00_1.jpg,Disponible
08-04-2025,20:20:16,La Despensa,Cocktail de frutos secos al natural Carrefour Original doy pack 180 g.,"2,69 €","14,94 €/kg",https://www.carrefour.es/supermercado/cocktail-de-frutos-secos-al-natural-carrefour-original-doy-pack-180-g/R-VC4AECOMM-369723/p,https://static.carrefour.es/hd_350x_/img_pim_food/369723_00_1.jpg,Disponible
08-04-2025,20:20:16,La Despensa,Bonito del norte en aceite de oliva Consorcio 195 g.,"8,29 €","42,51 €/kg",https://www.carrefour.es/supermercado/bonito-del-norte-en-aceite-de-oliva-consorcio-195-g/R-827614047/p,https://static.carrefour.es/hd_350x_/img_pim_food/935732_00_1.jpg,Disponible
08-04-2025,20:20:16,La Despensa,Pizza de espinacas Ristorante Dr. Oetker 390 g,"3,75 €","9,62 €/kg",https://www.carrefour.es/supermercado/pizza-de-espinacas-ristorante-dr-oetker-390-g/R-521035315/p,https://static.carrefour.es/hd_350x_/img_pim_food/626467_00_1.jpg,Disponible
08-04-2025,20:20:16,La Despensa,Copos de cereales chocolateados  Carrefour Kids 500 g.,"1,94 €","3,88 €/kg",https://www.carrefour.es/supermercado/copos-de-cereales-chocolateados-carrefour-kids-500-g/R-521003282/p,https://static.carrefour.es/hd_350x_/img_pim_food/098378_00_1.jpg,Disponible
08-04-2025,20:20:16,La Despensa,Anacardos fritos y salados Classic Carrefour 200 g.,"2,15 €","10,75 €/kg",https://www.carrefour.es/supermercado/anacardos-fritos-y-salados-classic-carrefour-200-g/R-521015286/p,https://static.carrefour.es/hd_350x_/img_pim_food/603812_00_1.jpg,Disponible
08-04-2025,20:20:16,La Despensa,Azúcar moreno de caña integral Azucarera 800 g.,"1,95 €","2,44 €/kg",https://www.carrefour.es/supermercado/azucar-moreno-de-cana-integral-azucarera-800-g/R-521004632/p,https://static.carrefour.es/hd_350x_/img_pim_food/652272_00_1.jpg,Disponible
08-04-2025,20:20:16,La Despensa,Tortitas de maíz Bicentury sin gluten 130 g.,"1,94 €","14,92 €/kg",https://www.carrefour.es/supermercado/tortitas-de-maiz-bicentury-sin-gluten-130-g/R-521003881/p,https://static.carrefour.es/hd_350x_/img_pim_food/682018_00_1.jpg,Disponible
08-04-2025,20:20:59,La Despensa,Salmorejo fresco García Millán 1 l.,"4,05 €","4,05 €/l",https://www.carrefour.es/supermercado/salmorejo-fresco-garcia-millan-1-l/R-prod1170073/p,https://static.carrefour.es/hd_350x_/img_pim_food/214148_00_1.jpg,Disponible
08-04-2025,20:20:59,La Despensa,Kétchup light Carrefour envase 540 g.,"1,52 €","2,81 €/kg",https://www.carrefour.es/supermercado/ketchup-light-carrefour-envase-540-g/R-712515963/p,https://static.carrefour.es/hd_350x_/img_pim_food/438868_00_1.jpg,Disponible
08-04-2025,20:20:59,La Despensa,Kéfir líquido natural Nestlé 500 g.,"1,95 €","3,90 €/kg",https://www.carrefour.es/supermercado/kefir-liquido-natural-nestle-500-g/R-prod630059/p,https://static.carrefour.es/hd_350x_/img_pim_food/843289_00_1.jpg,Disponible
08-04-2025,20:20:59,La Despensa,Gelatina de sabores Carrefour sin gluten pack de 6 unidades de 100 g.,"0,99 €","1,65 €/kg",https://www.carrefour.es/supermercado/gelatina-de-sabores-carrefour-sin-gluten-pack-de-6-unidades-de-100-g/R-857400428/p,https://static.carrefour.es/hd_350x_/img_pim_food/103327_00_1.jpg,Disponible
08-04-2025,20:20:59,La Despensa,Kéfir sabor mango Carrefour Sensation 500 g.,"1,42 €","2,84 €/kg",https://www.carrefour.es/supermercado/kefir-sabor-mango-carrefour-sensation-500-g/R-VC4AECOMM-485728/p,https://static.carrefour.es/hd_350x_/img_pim_food/485728_00_1.jpg,Disponible
08-04-2025,20:20:59,La Despensa,Yogur líquido sabor fresa Danone Danonino pack de 4 bolsitas de 70 g.,"2,55 €","9,11 €/kg",https://www.carrefour.es/supermercado/yogur-liquido-sabor-fresa-danone-danonino-pack-de-4-bolsitas-de-70-g/R-653701722/p,https://static.carrefour.es/hd_350x_/img_pim_food/189727_00_1.jpg,Disponible
08-04-2025,20:20:59,La Despensa,Garbanzo categoría extra Carrefour 1 kg.,"2,19 €","2,19 €/kg",https://www.carrefour.es/supermercado/garbanzo-categoria-extra-carrefour-1-kg/R-536500289/p,https://static.carrefour.es/hd_350x_/img_pim_food/201578_00_1.jpg,Disponible
08-04-2025,20:20:59,La Despensa,Bombón chocolate con leche almendras y vainilla Carefour 8 ud.,"4,25 €","0,53 €/ud",https://www.carrefour.es/supermercado/bombon-chocolate-con-leche-almendras-y-vainilla-carefour-8-ud/R-VC4AECOMM-501523/p,https://static.carrefour.es/hd_350x_/img_pim_food/501523_00_1.jpg,Disponible
08-04-2025,20:20:59,La Despensa,Ciruelas sin hueso Carrefour 200 g.,"1,68 €","8,40 €/kg",https://www.carrefour.es/supermercado/ciruelas-sin-hueso-carrefour-200-g/R-521008609/p,https://static.carrefour.es/hd_350x_/img_pim_food/622907_00_1.jpg,Disponible
08-04-2025,20:20:59,La Despensa,Aperitivo de maíz sabor original Triskys Risi sin gluten 135 g.,"1,39 €","10,30 €/kg",https://www.carrefour.es/supermercado/aperitivo-de-maiz-sabor-original-triskys-risi-sin-gluten-135-g/R-VC4AECOMM-203597/p,https://static.carrefour.es/hd_350x_/img_pim_food/203597_00_1.jpg,Disponible
08-04-2025,20:20:59,La Despensa,Pipas gigantes aguasal Classic Carrefour 400 g.,"2,39 €","5,97 €/kg",https://www.carrefour.es/supermercado/pipas-gigantes-aguasal-classic-carrefour-400-g/R-VC4AECOMM-617342/p,https://static.carrefour.es/hd_350x_/img_pim_food/617342_00_1.jpg,Disponible
08-04-2025,20:20:59,La Despensa,Hot dog Bimbo 4 ud.,"1,82 €","8,27 €/kg",https://www.carrefour.es/supermercado/hot-dog-bimbo-4-ud/R-prod1023531/p,https://static.carrefour.es/hd_350x_/img_pim_food/312832_00_1.jpg,Disponible
08-04-2025,20:20:59,La Despensa,"Yogur sabor limón, galleta, fresa y macedonia Danone sin gluten pack de 8 unidades de 120 g.","1,83 €","1,91 €/kg",https://www.carrefour.es/supermercado/yogur-sabor-limon-galleta-fresa-y-macedonia-danone-sin-gluten-pack-de-8-unidades-de-120-g/R-521029416/p,https://static.carrefour.es/hd_350x_/img_pim_food/681665_00_1.jpg,Disponible
08-04-2025,20:20:59,La Despensa,Chocolate negro 72% con pepitas de cacao tostadas caramelizadas Carrefour Original 100 g.,"2,35 €","23,50 €/kg",https://www.carrefour.es/supermercado/chocolate-negro-72-con-pepitas-de-cacao-tostadas-caramelizadas-carrefour-original-100-g/R-521004098/p,https://static.carrefour.es/hd_350x_/img_pim_food/556020_00_1.jpg,Disponible
08-04-2025,20:20:59,La Despensa,Helado de vainilla y macadamia con salsa de caramelo Carrefour Sensation 900 ml.,"3,15 €","6,51 €/kg",https://www.carrefour.es/supermercado/helado-de-vainilla-y-macadamia-con-salsa-de-caramelo-carrefour-sensation-900-ml/R-804031461/p,https://static.carrefour.es/hd_350x_/img_pim_food/899551_00_1.jpg,Disponible
08-04-2025,20:20:59,La Despensa,Mejillones en escabeche 16/20 Classic Carrefour sin gluten pack de 3 unidades de 43 g.,"2,79 €","21,63 €/kg",https://www.carrefour.es/supermercado/mejillones-en-escabeche-16-20-classic-carrefour-sin-gluten-pack-de-3-unidades-de-43-g/R-618405050/p,https://static.carrefour.es/hd_350x_/img_pim_food/370329_00_1.jpg,Disponible
08-04-2025,20:20:59,La Despensa,Yogur sabor fresa Carrefour Classic' pack de 4 unidades de 125 g.,"0,74 €","1,48 €/kg",https://www.carrefour.es/supermercado/yogur-sabor-fresa-carrefour-classic-pack-de-4-unidades-de-125-g/R-VC4AECOMM-372922/p,https://static.carrefour.es/hd_350x_/img_pim_food/372922_00_1.jpg,Disponible
08-04-2025,20:20:59,La Despensa,Gazpacho fresco García Millán 1 l.,"3,85 €","3,85 €/l",https://www.carrefour.es/supermercado/gazpacho-fresco-garcia-millan-1-l/R-prod1170071/p,https://static.carrefour.es/hd_350x_/img_pim_food/214150_00_1.jpg,Disponible
08-04-2025,20:20:59,La Despensa,Margarina original Tulipán sin gluten y sin lactosa 400 g.,"2,65 €","6,62 €/kg",https://www.carrefour.es/supermercado/margarina-original-tulipan-sin-gluten-y-sin-lactosa-400-g/R-VC4AECOMM-057261/p,https://static.carrefour.es/hd_350x_/img_pim_food/057261_00_1.jpg,Disponible
08-04-2025,20:20:59,La Despensa,Leche semidesnatada Rio brik 1 l.,"1,27 €","1,27 €/l",https://www.carrefour.es/supermercado/leche-semidesnatada-rio-brik-1-l/R-VC4AECOMM-314957/p,https://static.carrefour.es/hd_350x_/img_pim_food/314957_00_1.jpg,Disponible
08-04-2025,20:20:59,La Despensa,"Galletas rellenas de crema Trío Carrefour Classic 235,8 g.","1,90 €","8,05 €/kg",https://www.carrefour.es/supermercado/galletas-rellenas-de-crema-trio-carrefour-classic-2358-g/R-fprod1310024/p,https://static.carrefour.es/hd_350x_/img_pim_food/333563_00_1.jpg,Disponible
08-04-2025,20:20:59,La Despensa,Caldo casero de pollo Gallina Blanca sin gluten pack de 4 brik de 1 l.,"8,15 €","2,04 €/l",https://www.carrefour.es/supermercado/caldo-casero-de-pollo-gallina-blanca-sin-gluten-pack-de-4-brik-de-1-l/R-682801675/p,https://static.carrefour.es/hd_350x_/img_pim_food/069358_00_1.jpg,Disponible
08-04-2025,20:20:59,La Despensa,Pan burger con semillas de sésamo Classic´ Carrefour 4 ud.,"0,99 €","4,50 €/kg",https://www.carrefour.es/supermercado/pan-burger-con-semillas-de-sesamo-classic-carrefour-4-ud/R-521007176/p,https://static.carrefour.es/hd_350x_/img_pim_food/230242_00_1.jpg,Disponible
